CallNo,RptNo,PRA,Beat,OffId,FromDateTime,ToDateTime,NatCall,Title,Location,AptNo,RunDate,RunDataBeginDate,RunDataEndDate,lon,lat,address
123580421,120074760,321,460,2557,12/23/2012 14:16,,RBURGR,BURGLARY-RESIDENTIAL,705 GLEN ROCK PL,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1011539,32.697336,"705 glen rock place, arlington, tx 76014, usa"
123630424,120075660,417B,550,2723,12/28/2012 13:00,12/28/2012 16:07,RBURGR,BURGLARY-RESIDENTIAL,533 VALLEY SPRING DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.105208,32.64966,"533 valley spring drive, arlington, tx 76018, usa"
123640423,120075843,131,340,2764,12/24/2012 12:00,12/29/2012 0:00,RBURGR,BURGLARY-RESIDENTIAL,508 CLAIRE CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.152306,32.73868,"508 claire court, arlington, tx 76012, usa"
123660376,120076205,412,510,2683,12/22/2012 12:00,12/31/2012 14:59,RBURGR,BURGLARY-RESIDENTIAL,5620 POLO CLUB DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.145813,32.654351,"5620 polo club drive, arlington, tx 76017, usa"
130010694,130000128,132,330,2550,12/31/2012 22:00,1/1/2013 19:30,RBURGR,BURGLARY-RESIDENTIAL,2343 ALDERGATE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.147278,32.73984,"2343 aldergate drive, arlington, tx 76012, usa"
130020596,130000283,374,470,1257,12/31/2012 20:00,1/1/2013 3:00,RBURGR,BURGLARY-RESIDENTIAL,1528 TWIN POST DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.086455,32.697831,"1528 twin post drive, arlington, tx 76014, usa"
130100675,130001763,427A,570,2474,1/10/2013 8:00,1/10/2013 15:52,RBURGR,BURGLARY-RESIDENTIAL,302 FREEDOM LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.110497,32.640961,"302 freedom lane, arlington, tx 76002, usa"
130130247,130002345,232,360,2320,1/12/2013 18:00,1/13/2013 9:00,RBURGR,BURGLARY-RESIDENTIAL,1609 S DAVIS DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.122966,32.719502,"1609 south davis drive, arlington, tx 76013, usa"
130130313,130002365,231,370,2320,1/13/2013 9:00,1/13/2013 12:00,RBURGR,BURGLARY-RESIDENTIAL,2000 WINEWOOD LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.142991,32.711517,"2000 winewood lane, arlington, tx 76013, usa"
130230684,130004270,205,340,1521,1/23/2013 13:30,1/23/2013 13:45,RBURGR,BURGLARY-RESIDENTIAL,2613 BUFFALO DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.151846,32.73311,"2613 buffalo drive, arlington, tx 76013, usa"
130240557,130004460,338,310,2755,1/24/2013 13:00,1/24/2013 14:45,RBURGR,BURGLARY-RESIDENTIAL,4609 BAY POINT DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.220129,32.672139,"4609 bay point drive, arlington, tx 76016, usa"
130250429,130004633,321,460,1494,1/24/2013 8:00,1/24/2013 17:00,RBURGR,BURGLARY-RESIDENTIAL,706 MARLOW PL,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.100903,32.696109,"706 marlow place, arlington, tx 76014, usa"
130300291,130005681,452,560,2130,6/13/2012 0:01,6/15/2012 0:01,RBURGR,BURGLARY-RESIDENTIAL,1406 ENDICOTT DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.086614,32.662494,"1406 endicott drive, arlington, tx 76018, usa"
130330337,130006367,418A,550,1307,2/2/2013 9:25,,RBURGR,BURGLARY-RESIDENTIAL,709 GENTRY DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.101341,32.655067,"709 gentry drive, arlington, tx 76018, usa"
130330957,130006480,31,210,2220,2/2/2013 20:45,,RBURGR,BURGLARY-RESIDENTIAL,2131 TWELVE OAKS CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.147188,32.769334,"2131 12 oaks court, arlington, tx 76012, usa"
130390818,130007603,371,470,2757,2/8/2013 12:20,2/8/2013 18:59,RBURGR,BURGLARY-RESIDENTIAL,1401 MARLEE LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.089358,32.705196,"1401 marlee lane, arlington, tx 76014, usa"
130501142,130009779,40,240,2628,2/19/2013 22:33,,RBURGR,BURGLARY-RESIDENTIAL,515 E LAMAR BV,265,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1072939,32.7622137,"515 east lamar boulevard, arlington, tx 76011, usa"
121010422,120020622,425B,530,1165,4/10/2012 13:16,,RBURGR,BURGLARY-RESIDENTIAL,1201 ANGEL FIRE LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.132477,32.639002,"1201 angel fire lane, arlington, tx 76001, usa"
121110320,120022849,266,440,1449,4/20/2012 6:45,4/20/2012 11:49,RBURGR,BURGLARY-RESIDENTIAL,1504 DARLENE LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.087546,32.710287,"1504 darlene lane, arlington, tx 76010, usa"
121150645,120023728,376,480,2573,4/24/2012 10:30,4/24/2012 14:45,RBURGR,BURGLARY-RESIDENTIAL,2406 CLINT CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0695889,32.704401,"2406 clint court, arlington, tx 76014, usa"
121160016,120023853,128,340,2078,4/24/2012 8:00,4/25/2012 0:15,RBURGR,BURGLARY-RESIDENTIAL,3211 W DIVISION ST,50,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.162131,32.73787,"3211 west division street, arlington, tx 76012, usa"
121160976,120024037,376,480,2557,4/25/2012 18:40,4/25/2012 20:10,RBURGR,BURGLARY-RESIDENTIAL,2520 SUNFLOWER DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0640082,32.7009914,"2520 sunflower drive, arlington, tx 76014, usa"
121161136,120024068,263,450,2639,4/25/2012 13:00,4/25/2012 23:25,RBURGR,BURGLARY-RESIDENTIAL,1908 CHICORY LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.070271,32.715213,"1908 chicory lane, arlington, tx 76010, usa"
121181096,120024542,427A,570,2373,4/27/2012 17:00,4/27/2012 20:30,RBURGR,BURGLARY-RESIDENTIAL,6318 PILGRIM LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.110121,32.641959,"6318 pilgrim lane, arlington, tx 76002, usa"
121210213,120024998,222,340,1924,4/28/2012 12:00,4/29/2012 14:30,RBURGR,BURGLARY-RESIDENTIAL,3809 SAN RAMON DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.166343,32.710254,"3809 san ramon drive, arlington, tx 76013, usa"
122780002,120058437,310,370,1952,10/4/2012 0:01,,RBURGR,BURGLARY-RESIDENTIAL,2410 INDIGO LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.145374,32.7051329,"2410 indigo lane, arlington, tx 76015, usa"
122780370,120058513,254,410,2174,10/4/2012 8:15,10/4/2012 12:00,RBURGR,BURGLARY-RESIDENTIAL,2016 GLENHAVEN ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.075937,32.731075,"2016 glenhaven street, arlington, tx 76010, usa"
122790654,120058780,348A,380,2655,10/5/2012 11:00,10/5/2012 15:26,RBURGR,BURGLARY-RESIDENTIAL,4237 WINGROVE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1429069,32.675894,"4237 wingrove drive, arlington, tx 76015, usa"
122810130,120059093,255,410,2640,10/7/2012 2:10,10/7/2012 2:22,RBURGR,BURGLARY-RESIDENTIAL,802 BUENA VISTA DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.065999,32.727626,"802 buena vista drive, arlington, tx 76010, usa"
122851053,120060025,256,420,2690,10/11/2012 18:00,10/11/2012 21:30,RBURGR,BURGLARY-RESIDENTIAL,2811 ROBERTS CR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.058564,32.731619,"2811 roberts circle, arlington, tx 76010, usa"
122870037,120060280,282,420,2596,10/13/2012 0:48,,RBURGR,BURGLARY-RESIDENTIAL,3109 E PARK ROW DR,146,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0536336,32.7207098,"3109 east park row drive, arlington, tx 76010, usa"
122890114,120060725,121,250,2553,10/15/2012 3:43,,RBURGR,BURGLARY-RESIDENTIAL,708 SCOTT DR,B,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.115269,32.743507,"708 scott drive, arlington, tx 76012, usa"
122900773,120061043,396,510,2683,10/16/2012 7:10,10/16/2012 17:06,RBURGR,BURGLARY-RESIDENTIAL,2908 RUSH CREEK DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.156386,32.660285,"2908 rush creek drive, arlington, tx 76017, usa"
122960355,120062257,414A,550,2026,10/22/2012 8:15,10/22/2012 10:50,RBURGR,BURGLARY-RESIDENTIAL,117 HARDIN DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.11324,32.665739,"117 hardin drive, arlington, tx 76018, usa"
122960676,120062329,255,410,2660,10/22/2012 7:40,10/22/2012 17:30,RBURGR,BURGLARY-RESIDENTIAL,2305 HUNTINGTON DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.069275,32.7298029,"2305 huntington drive, arlington, tx 76010, usa"
122980686,120062751,321,460,1727,9/14/2012 8:00,10/24/2012 18:00,RBURGR,BURGLARY-RESIDENTIAL,705 GLEN ROCK PL,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1011539,32.697336,"705 glen rock place, arlington, tx 76014, usa"
122980778,120062763,425A,530,2453,10/24/2012 9:10,10/24/2012 15:20,RBURGR,BURGLARY-RESIDENTIAL,803 HIGHBROOKE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1202325,32.6426486,"803 highbrooke drive, arlington, tx 76001, usa"
123000414,120063098,380,470,2557,10/26/2012 10:00,10/26/2012 11:30,RBURGR,BURGLARY-RESIDENTIAL,1300 GREEN HILL DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.090463,32.685983,"1300 green hill drive, arlington, tx 76014, usa"
123000588,120063125,451,560,2345,10/26/2012 11:30,10/26/2012 16:30,RBURGR,BURGLARY-RESIDENTIAL,4814 WAXWING DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.085405,32.668985,"4814 waxwing drive, arlington, tx 76018, usa"
123030593,120063725,376,480,2322,10/29/2012 16:05,,RBURGR,BURGLARY-RESIDENTIAL,2509 SHERRY ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.071708,32.703037,"2509 sherry street, arlington, tx 76014, usa"
123040926,120063988,37,240,2553,10/30/2012 23:14,,RBURGR,BURGLARY-RESIDENTIAL,2229 FRANKLIN DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.108766,32.771053,"2229 franklin drive, arlington, tx 76011, usa"
123090550,120064972,205,340,2454,10/18/2012 0:00,11/4/2012 17:30,RBURGR,BURGLARY-RESIDENTIAL,3622 YORKSHIRE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.16587,32.72893,"3622 yorkshire drive, arlington, tx 76013, usa"
123110558,120065316,444B,570,2059,11/6/2012 6:30,11/6/2012 15:30,RBURGR,BURGLARY-RESIDENTIAL,7928 RATTLERS CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1122483,32.61613,"7928 rattlers court, arlington, tx 76002, usa"
123120507,120065482,381,470,2573,11/7/2012 12:20,11/7/2012 13:20,RBURGR,BURGLARY-RESIDENTIAL,1503 BALLESTEROS CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.087641,32.685276,"1503 ballesteros court, arlington, tx 76014, usa"
123120724,120065510,255,410,2690,11/7/2012 16:42,,RBURGR,BURGLARY-RESIDENTIAL,703 CARTER DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0677989,32.729462,"703 carter drive, arlington, tx 76010, usa"
123130531,120065666,342,310,1645,11/8/2012 7:30,11/8/2012 14:00,RBURGR,BURGLARY-RESIDENTIAL,4223 TROY LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1978734,32.6801987,"4223 troy lane, arlington, tx 76016, usa"
123130573,120065685,375,480,2322,11/8/2012 14:46,,RBURGR,BURGLARY-RESIDENTIAL,1938 OVERBROOK DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.076577,32.695028,"1938 overbrook drive, arlington, tx 76014, usa"
123170146,120066429,417B,550,2026,11/5/2012 7:58,11/10/2012 7:58,RBURGR,BURGLARY-RESIDENTIAL,624 MISSION HILLS DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.102504,32.645217,"624 mission hills drive, arlington, tx 76018, usa"
123170270,120066482,468,580,2156,11/12/2012 7:00,11/12/2012 10:30,RBURGR,BURGLARY-RESIDENTIAL,1729 WILD DEER WY,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.076138,32.6198089,"1729 wild deer way, arlington, tx 76002, usa"
123170367,120066507,215,410,2529,11/12/2012 13:27,,RBURGR,BURGLARY-RESIDENTIAL,1819 EDNA ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0822715,32.7346191,"1819 edna street, arlington, tx 76010, usa"
123170464,120066535,339,310,1521,11/10/2012 8:00,11/12/2012 15:30,RBURGR,BURGLARY-RESIDENTIAL,6715 HIGH COUNTRY TR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2150319,32.672977,"6715 high country trail, arlington, tx 76016, usa"
123170558,120066552,374,470,1888,11/12/2012 14:00,11/12/2012 17:40,RBURGR,BURGLARY-RESIDENTIAL,3005 HANOVER DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.085552,32.6948239,"3005 hanover drive, arlington, tx 76014, usa"
123180493,120066726,377,480,2322,11/13/2012 17:24,,RBURGR,BURGLARY-RESIDENTIAL,2317 OVERBROOK DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.068419,32.696112,"2317 overbrook drive, arlington, tx 76014, usa"
123220125,120067483,155,270,2524,11/17/2012 1:50,11/17/2012 2:04,RBURGR,BURGLARY-RESIDENTIAL,1308 WOODBROOK ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0897899,32.752792,"1308 woodbrook street, arlington, tx 76011, usa"
123220591,120067562,331,310,2454,11/16/2012 9:00,11/16/2012 14:45,RBURGR,BURGLARY-RESIDENTIAL,3801 MARINE CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.210254,32.688262,"3801 marine court, arlington, tx 76016, usa"
123230391,120067705,306,350,2053,11/18/2012 10:20,11/18/2012 12:30,RBURGR,BURGLARY-RESIDENTIAL,2716 SOUTHCREST DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.174177,32.69818,"2716 southcrest drive, arlington, tx 76016, usa"
123230368,120067706,465A,580,1919,11/18/2012 9:00,11/18/2012 12:00,RBURGR,BURGLARY-RESIDENTIAL,618 RAGWOOD RD,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.089494,32.603176,"618 ragwood road, arlington, tx 76002, usa"
123240864,120068007,425B,530,1601,11/19/2012 17:30,11/19/2012 22:28,RBURGR,BURGLARY-RESIDENTIAL,6417 ST LEONARD DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.128229,32.640137,"6417 saint leonard drive, arlington, tx 76001, usa"
123250537,120068126,391,320,2126,11/20/2012 14:11,,RBURGR,BURGLARY-RESIDENTIAL,5911 SAGEBRUSH TR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.198734,32.665912,"5911 sagebrush trail, arlington, tx 76017, usa"
123260123,120068247,416,530,1506,11/20/2012 19:00,11/21/2012 6:51,RBURGR,BURGLARY-RESIDENTIAL,903 PINION DR,1001,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.123633,32.6457829,"903 pinion drive, arlington, tx 76017, usa"
123270523,120068529,440B,570,2059,11/22/2012 14:15,11/22/2012 19:30,RBURGR,BURGLARY-RESIDENTIAL,7410 SUN GRACE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1193325,32.625602,"7410 sun grace drive, arlington, tx 76001, usa"
123280312,120068658,360,380,2441,11/23/2012 12:11,,RBURGR,BURGLARY-RESIDENTIAL,1032 PLOVER LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1240802,32.6906836,"1032 plover lane, arlington, tx 76015, usa"
123300377,120069056,215,410,2660,11/23/2012 19:00,11/25/2012 12:00,RBURGR,BURGLARY-RESIDENTIAL,1731 SHARON ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.084269,32.730649,"1731 sharon street, arlington, tx 76010, usa"
123310690,120069286,220,340,2658,11/26/2012 9:30,11/26/2012 19:00,RBURGR,BURGLARY-RESIDENTIAL,2100 WOODLAND OAKS DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.188317,32.709857,"2100 woodland oaks drive, arlington, tx 76013, usa"
123340534,120069808,376,480,2573,11/29/2012 6:00,11/29/2012 14:37,RBURGR,BURGLARY-RESIDENTIAL,2448 SUNFLOWER DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0652014,32.7009699,"2448 sunflower drive, arlington, tx 76014, usa"
123340522,120069814,110,250,2638,11/29/2012 14:00,11/29/2012 14:26,RBURGR,BURGLARY-RESIDENTIAL,1214 OAKCREST DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.12476,32.753742,"1214 oakcrest drive, arlington, tx 76012, usa"
123350434,120069979,332,310,724,11/30/2012 11:30,11/30/2012 12:30,RBURGR,BURGLARY-RESIDENTIAL,3708 MELSTONE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.194374,32.688167,"3708 melstone drive, arlington, tx 76016, usa"
123400635,120071031,435,520,2022,12/5/2012 7:00,12/5/2012 15:30,RBURGR,BURGLARY-RESIDENTIAL,3703 BLUE FOREST DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.166969,32.629107,"3703 blue forest drive, arlington, tx 76001, usa"
123410778,120071263,261,440,2447,12/6/2012 7:15,12/6/2012 17:10,RBURGR,BURGLARY-RESIDENTIAL,1609 E LOVERS LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.085821,32.7139219,"1609 east lovers lane, arlington, tx 76010, usa"
123420299,120071393,215,410,1920,12/7/2012 9:42,,RBURGR,BURGLARY-RESIDENTIAL,1632 IDA ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.085179,32.726913,"1632 ida street, arlington, tx 76010, usa"
123420598,120071457,306,350,2764,12/7/2012 10:00,12/7/2012 15:20,RBURGR,BURGLARY-RESIDENTIAL,2901 MEADOWVIEW DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.169254,32.697427,"2901 meadowview drive, arlington, tx 76016, usa"
123430373,120071618,371,470,1449,12/8/2012 10:49,,RBURGR,BURGLARY-RESIDENTIAL,1602 CARLA AV,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0863,32.702995,"1602 carla avenue, arlington, tx 76014, usa"
123430472,120071658,347,350,2755,12/7/2012 7:00,12/7/2012 21:00,RBURGR,BURGLARY-RESIDENTIAL,4235 GLEN SPRINGS DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.162578,32.676479,"4235 glen springs drive, arlington, tx 76016, usa"
123450322,120072064,118,330,2755,12/10/2012 11:00,,RBURGR,BURGLARY-RESIDENTIAL,806 CREST OAK CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.141204,32.745634,"806 crest oak court, arlington, tx 76012, usa"
123450766,120072120,229,430,1693,12/10/2012 21:38,,RBURGR,BURGLARY-RESIDENTIAL,907 GLENN CROSSETT ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.105589,32.728089,"907 glenn crossett court, arlington, tx 76010, usa"
123460604,120072235,393,350,2177,12/11/2012 9:00,12/11/2012 14:00,RBURGR,BURGLARY-RESIDENTIAL,5202 WIND ROCK CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.18686,32.673354,"5202 wind rock court, arlington, tx 76017, usa"
123460719,120072243,265,440,2602,12/11/2012 15:44,,RBURGR,BURGLARY-RESIDENTIAL,1305 ROSEWOOD LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.090847,32.711562,"1305 rosewood lane, arlington, tx 76010, usa"
123460833,120072276,253,440,1257,12/11/2012 7:30,12/11/2012 15:30,RBURGR,BURGLARY-RESIDENTIAL,1415 KELLY TE,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0939,32.721175,"1415 kelly terrace, arlington, tx 76010, usa"
123490321,120072762,380,470,1506,12/14/2012 9:00,12/14/2012 10:00,RBURGR,BURGLARY-RESIDENTIAL,3405 DOOLITTLE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.087607,32.69114,"3405 doolittle drive, arlington, tx 76014, usa"
123490574,120072827,440B,570,2701,12/14/2012 15:15,12/14/2012 15:40,RBURGR,BURGLARY-RESIDENTIAL,819 ELBE DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1226,32.614892,"819 elbe drive, arlington, tx 76001, usa"
123500840,120073130,425A,530,2489,12/15/2012 16:30,12/15/2012 21:06,RBURGR,BURGLARY-RESIDENTIAL,6310 TEMPEST DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.126247,32.6421909,"6310 tempest drive, arlington, tx 76001, usa"
123510162,120073170,117,270,2527,12/16/2012 3:40,,RBURGR,BURGLARY-RESIDENTIAL,1205 ROOSEVELT ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.099313,32.753073,"1205 roosevelt street, arlington, tx 76011, usa"
123510329,120073198,132,330,2321,12/16/2012 8:30,12/16/2012 10:30,RBURGR,BURGLARY-RESIDENTIAL,2326 W SANFORD ST,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.147223,32.743242,"2326 west sanford street, arlington, tx 76012, usa"
123520584,120073495,440B,570,2059,12/17/2012 15:46,,RBURGR,BURGLARY-RESIDENTIAL,7302 CRESSWELL DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.124039,32.626427,"7302 cresswell drive, arlington, tx 76001, usa"
123530476,120073657,256,420,2529,12/18/2012 12:50,,RBURGR,BURGLARY-RESIDENTIAL,2708 GILBERT CR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.060218,32.729739,"2708 gilbert circle, arlington, tx 76010, usa"
123540498,120073889,45,210,2402,12/19/2012 13:30,12/19/2012 15:00,RBURGR,BURGLARY-RESIDENTIAL,1716 RIDGEVIEW DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.133929,32.762703,"1716 ridgeview drive, arlington, tx 76012, usa"
123540912,120073992,373,470,2042,12/19/2012 18:00,12/19/2012 21:00,RBURGR,BURGLARY-RESIDENTIAL,1011 WEMBLEY RD,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.094239,32.697303,"1011 wembley road, arlington, tx 76014, usa"
123550575,120074138,376,480,2322,12/20/2012 16:20,,RBURGR,BURGLARY-RESIDENTIAL,2307 E TIMBERVIEW LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.070689,32.700626,"2307 east timberview lane, arlington, tx 76014, usa"
123560598,120074345,444B,570,2530,12/21/2012 11:20,12/21/2012 15:25,RBURGR,BURGLARY-RESIDENTIAL,7802 RATON RIDGE LN,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.106751,32.618197,"7802 raton ridge lane, arlington, tx 76002, usa"
123560905,120074400,253,440,2688,12/21/2012 19:56,12/21/2012 20:00,RBURGR,BURGLARY-RESIDENTIAL,913 CEDAR SPRINGS TE,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1080656,32.735687,"arlington, tx, usa"
123590547,120074989,214,260,2698,12/24/2012 15:40,12/24/2012 20:10,RBURGR,BURGLARY-RESIDENTIAL,317 E MITCHELL ST,108,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.103247,32.728595,"317 east mitchell street, arlington, tx 76010, usa"
123620478,120075492,334,350,2177,12/27/2012 12:30,12/27/2012 16:00,RBURGR,BURGLARY-RESIDENTIAL,4707 MORRIS HEIGHTS DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.182551,32.684195,"4707 morris heights drive, arlington, tx 76016, usa"
123640623,120075893,374,470,2557,12/28/2012 20:00,12/29/2012 19:15,RBURGR,BURGLARY-RESIDENTIAL,1726 OVERBROOK DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.083599,32.695894,"1726 overbrook drive, arlington, tx 76014, usa"
T12000918,120900589,390,320,2613,4/17/2012 17:00,4/17/2012 20:50,RBURGR,BURGLARY-RESIDENTIAL,5033 SOUTHPOINT DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.210035,32.662919,"5033 southpoint drive, arlington, tx 76017, usa"
T12001411,120900893,416,530,2128,6/4/2012 6:20,6/4/2012 14:30,RBURGR,BURGLARY-RESIDENTIAL,1107 ROYALCREST DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.130321,32.650571,"1107 royalcrest drive, arlington, tx 76017, usa"
130020726,130000301,282,420,2735,1/2/2013 19:15,1/2/2013 21:17,RBURGR,BURGLARY-RESIDENTIAL,2900 BAHAR DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.056361,32.727913,"2900 bahar drive, arlington, tx 76010, usa"
130040365,130000596,451,560,2345,1/4/2013 10:00,1/4/2013 13:00,RBURGR,BURGLARY-RESIDENTIAL,1527 CAPLIN DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.083676,32.665957,"1527 caplin drive, arlington, tx 76018, usa"
130070642,130001211,302,350,2685,1/7/2013 8:13,1/7/2013 17:40,RBURGR,BURGLARY-RESIDENTIAL,2308 CHIMNEY CT,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.188225,32.706233,"2308 chimney court, arlington, tx 76016, usa"
130070784,130001237,462A,580,2050,1/7/2013 12:00,1/7/2013 21:00,RBURGR,BURGLARY-RESIDENTIAL,2305 HICKORY WOOD TR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0694709,32.64811,"2305 hickory wood trail, arlington, tx 76018, usa"
